Charge Type,Procedure,CDM Description with Payer,Code,Gross Charge,Self Pay Rate,Expected Reimbursement,MIN Expected Reimbursement,MAX Expected Reimbursement,Facility
EAP,30021229,Hc Inhibin B - AETNA [5000],CPT® 83520,172,129,150.48,0,166.41,WMH Parent
EAP,30021231,Hc Inhibin A Ultrasensitive - HEALTH CHOICE NW MO PPO [80017],CPT® 86336,152,114,133.76,0,147.06,WMH Parent
EAP,30021231,Hc Inhibin A Ultrasensitive - MEDICA EXCHANGE [80075],CPT® 86336,152,114,124.64,0,147.06,WMH Parent
EAP,30021231,Hc Inhibin A Ultrasensitive - BLUE CROSS BLUE SHIELD [4000],CPT® 86336,152,114,147.06,0,147.06,WMH Parent
EAP,30021231,Hc Inhibin A Ultrasensitive - HEALTHLINK HMO [80009],CPT® 86336,152,114,121.6,0,147.06,WMH Parent
EAP,30021231,Hc Inhibin A Ultrasensitive - INTEGRATED HEALTH PLAN INC [80062],CPT® 86336,152,114,121.6,0,147.06,WMH Parent
EAP,30021231,Hc Inhibin A Ultrasensitive - UNITED HEALTHCARE [3000],CPT® 86336,152,114,9.37,0,147.06,WMH Parent
EAP,30021231,Hc Inhibin A Ultrasensitive - AETNA [5000],CPT® 86336,152,114,132.98,0,147.06,WMH Parent
EAP,30021231,Hc Inhibin A Ultrasensitive - CCA US MARSHALL [90024],CPT® 86336,152,114,69.92,0,147.06,WMH Parent
EAP,30021231,Hc Inhibin A Ultrasensitive - BEECH STREET [80057],CPT® 86336,152,114,121.6,0,147.06,WMH Parent
EAP,30021231,Hc Inhibin A Ultrasensitive - HUMANA [7500],CPT® 86336,152,114,127.68,0,147.06,WMH Parent
EAP,30021231,Hc Inhibin A Ultrasensitive - COMPCARE OZARKS COMM [80014],CPT® 86336,152,114,121.6,0,147.06,WMH Parent
EAP,30021231,Hc Inhibin A Ultrasensitive - CORIZON [80015],CPT® 86336,152,114,129.2,0,147.06,WMH Parent
EAP,30021231,Hc Inhibin A Ultrasensitive - PROVIDRS CARE NETWORK [80021],CPT® 86336,152,114,139.84,0,147.06,WMH Parent
EAP,30021232,Hc Striational Ab - HUMANA [7500],CPT® 86255,23,17.25,19.32,0,22.25,WMH Parent
EAP,30021232,Hc Striational Ab - PROVIDRS CARE NETWORK [80021],CPT® 86255,23,17.25,21.16,0,22.25,WMH Parent
EAP,30021232,Hc Striational Ab - HEALTH CHOICE NW MO PPO [80017],CPT® 86255,23,17.25,20.24,0,22.25,WMH Parent
EAP,30021232,Hc Striational Ab - HEALTHLINK HMO [80009],CPT® 86255,23,17.25,18.4,0,22.25,WMH Parent
EAP,30021232,Hc Striational Ab - BEECH STREET [80057],CPT® 86255,23,17.25,18.4,0,22.25,WMH Parent
EAP,30021232,Hc Striational Ab - CCA US MARSHALL [90024],CPT® 86255,23,17.25,10.58,0,22.25,WMH Parent
EAP,30021232,Hc Striational Ab - MEDICA EXCHANGE [80075],CPT® 86255,23,17.25,18.86,0,22.25,WMH Parent
EAP,30021232,Hc Striational Ab - BLUE CROSS BLUE SHIELD [4000],CPT® 86255,23,17.25,22.25,0,22.25,WMH Parent
EAP,30021232,Hc Striational Ab - CORIZON [80015],CPT® 86255,23,17.25,19.55,0,22.25,WMH Parent
EAP,30021232,Hc Striational Ab - INTEGRATED HEALTH PLAN INC [80062],CPT® 86255,23,17.25,18.4,0,22.25,WMH Parent
EAP,30021232,Hc Striational Ab - AETNA [5000],CPT® 86255,23,17.25,20.12,0,22.25,WMH Parent
EAP,30021232,Hc Striational Ab - COMPCARE OZARKS COMM [80014],CPT® 86255,23,17.25,18.4,0,22.25,WMH Parent
EAP,30021232,Hc Striational Ab - UNITED HEALTHCARE [3000],CPT® 86255,23,17.25,7.25,0,22.25,WMH Parent
EAP,30021233,Hc Rubeo Ab M - UNITED HEALTHCARE [3000],CPT® 86765,254,190.5,7.75,0,233.68,WMH Parent
EAP,30021233,Hc Rubeo Ab M - CCA US MARSHALL [90024],CPT® 86765,254,190.5,No Price History Available,0,233.68,WMH Parent
EAP,30021233,Hc Rubeo Ab M - BLUE CROSS BLUE SHIELD [4000],CPT® 86765,254,190.5,99.17,0,233.68,WMH Parent
EAP,30021233,Hc Rubeo Ab M - CORIZON [80015],CPT® 86765,254,190.5,No Price History Available,0,233.68,WMH Parent
EAP,30021233,Hc Rubeo Ab M - PROVIDRS CARE NETWORK [80021],CPT® 86765,254,190.5,233.68,0,233.68,WMH Parent
EAP,30021233,Hc Rubeo Ab M - BEECH STREET [80057],CPT® 86765,254,190.5,203.2,0,233.68,WMH Parent
EAP,30021233,Hc Rubeo Ab M - HEALTH CHOICE NW MO PPO [80017],CPT® 86765,254,190.5,223.52,0,233.68,WMH Parent
EAP,30021233,Hc Rubeo Ab M - HUMANA [7500],CPT® 86765,254,190.5,213.36,0,233.68,WMH Parent
EAP,30021233,Hc Rubeo Ab M - AETNA [5000],CPT® 86765,254,190.5,222.22,0,233.68,WMH Parent
EAP,30021233,Hc Rubeo Ab M - MEDICA EXCHANGE [80075],CPT® 86765,254,190.5,208.28,0,233.68,WMH Parent
EAP,30021233,Hc Rubeo Ab M - COMPCARE OZARKS COMM [80014],CPT® 86765,254,190.5,203.2,0,233.68,WMH Parent
EAP,30021233,Hc Rubeo Ab M - INTEGRATED HEALTH PLAN INC [80062],CPT® 86765,254,190.5,203.2,0,233.68,WMH Parent
EAP,30021233,Hc Rubeo Ab M - HEALTHLINK HMO [80009],CPT® 86765,254,190.5,203.2,0,233.68,WMH Parent
EAP,30021236,Hc Mumps Igm - PROVIDRS CARE NETWORK [80021],CPT® 86735,29,21.75,26.68,0,26.68,WMH Parent
EAP,30021236,Hc Mumps Igm - MEDICA EXCHANGE [80075],CPT® 86735,29,21.75,23.78,0,26.68,WMH Parent
EAP,30021236,Hc Mumps Igm - HEALTH CHOICE NW MO PPO [80017],CPT® 86735,29,21.75,25.52,0,26.68,WMH Parent
EAP,30021236,Hc Mumps Igm - UNITED HEALTHCARE [3000],CPT® 86735,29,21.75,7.85,0,26.68,WMH Parent
EAP,30021236,Hc Mumps Igm - AETNA [5000],CPT® 86735,29,21.75,25.37,0,26.68,WMH Parent
EAP,30021236,Hc Mumps Igm - BEECH STREET [80057],CPT® 86735,29,21.75,23.2,0,26.68,WMH Parent
EAP,30021236,Hc Mumps Igm - COMPCARE OZARKS COMM [80014],CPT® 86735,29,21.75,23.2,0,26.68,WMH Parent
EAP,30021236,Hc Mumps Igm - CORIZON [80015],CPT® 86735,29,21.75,No Price History Available,0,26.68,WMH Parent
EAP,30021236,Hc Mumps Igm - HUMANA [7500],CPT® 86735,29,21.75,24.36,0,26.68,WMH Parent
EAP,30021236,Hc Mumps Igm - CCA US MARSHALL [90024],CPT® 86735,29,21.75,No Price History Available,0,26.68,WMH Parent
EAP,30021236,Hc Mumps Igm - BLUE CROSS BLUE SHIELD [4000],CPT® 86735,29,21.75,24.81,0,26.68,WMH Parent
EAP,30021236,Hc Mumps Igm - HEALTHLINK HMO [80009],CPT® 86735,29,21.75,23.2,0,26.68,WMH Parent
EAP,30021236,Hc Mumps Igm - INTEGRATED HEALTH PLAN INC [80062],CPT® 86735,29,21.75,23.2,0,26.68,WMH Parent
EAP,30021237,Hc Pancreatic Islet Cell Ab - PROVIDRS CARE NETWORK [80021],CPT® 86341,60,45,55.2,0,58.05,WMH Parent
EAP,30021237,Hc Pancreatic Islet Cell Ab - UNITED HEALTHCARE [3000],CPT® 86341,60,45,11.9,0,58.05,WMH Parent
EAP,30021237,Hc Pancreatic Islet Cell Ab - BEECH STREET [80057],CPT® 86341,60,45,48,0,58.05,WMH Parent
EAP,30021237,Hc Pancreatic Islet Cell Ab - AETNA [5000],CPT® 86341,60,45,52.49,0,58.05,WMH Parent
EAP,30021237,Hc Pancreatic Islet Cell Ab - CCA US MARSHALL [90024],CPT® 86341,60,45,27.6,0,58.05,WMH Parent
EAP,30021237,Hc Pancreatic Islet Cell Ab - HEALTHLINK HMO [80009],CPT® 86341,60,45,48,0,58.05,WMH Parent
EAP,30021237,Hc Pancreatic Islet Cell Ab - BLUE CROSS BLUE SHIELD [4000],CPT® 86341,60,45,58.05,0,58.05,WMH Parent
EAP,30021237,Hc Pancreatic Islet Cell Ab - HEALTH CHOICE NW MO PPO [80017],CPT® 86341,60,45,52.8,0,58.05,WMH Parent
EAP,30021237,Hc Pancreatic Islet Cell Ab - CORIZON [80015],CPT® 86341,60,45,51,0,58.05,WMH Parent
EAP,30021237,Hc Pancreatic Islet Cell Ab - MEDICA EXCHANGE [80075],CPT® 86341,60,45,49.2,0,58.05,WMH Parent
EAP,30021237,Hc Pancreatic Islet Cell Ab - HUMANA [7500],CPT® 86341,60,45,50.4,0,58.05,WMH Parent
EAP,30021237,Hc Pancreatic Islet Cell Ab - COMPCARE OZARKS COMM [80014],CPT® 86341,60,45,48,0,58.05,WMH Parent
EAP,30021237,Hc Pancreatic Islet Cell Ab - INTEGRATED HEALTH PLAN INC [80062],CPT® 86341,60,45,48,0,58.05,WMH Parent
EAP,30021238,Hc Human Herpes Virus 6 Igg - CCA US MARSHALL [90024],CPT® 86790,105,78.75,No Price History Available,0,96.6,WMH Parent
EAP,30021238,Hc Human Herpes Virus 6 Igg - BLUE CROSS BLUE SHIELD [4000],CPT® 86790,105,78.75,49.81,0,96.6,WMH Parent
EAP,30021238,Hc Human Herpes Virus 6 Igg - COMPCARE OZARKS COMM [80014],CPT® 86790,105,78.75,84,0,96.6,WMH Parent
EAP,30021238,Hc Human Herpes Virus 6 Igg - CORIZON [80015],CPT® 86790,105,78.75,No Price History Available,0,96.6,WMH Parent
EAP,30021238,Hc Human Herpes Virus 6 Igg - HEALTH CHOICE NW MO PPO [80017],CPT® 86790,105,78.75,92.4,0,96.6,WMH Parent
EAP,30021238,Hc Human Herpes Virus 6 Igg - AETNA [5000],CPT® 86790,105,78.75,91.86,0,96.6,WMH Parent
EAP,30021238,Hc Human Herpes Virus 6 Igg - INTEGRATED HEALTH PLAN INC [80062],CPT® 86790,105,78.75,84,0,96.6,WMH Parent
EAP,30021238,Hc Human Herpes Virus 6 Igg - PROVIDRS CARE NETWORK [80021],CPT® 86790,105,78.75,96.6,0,96.6,WMH Parent
EAP,30021238,Hc Human Herpes Virus 6 Igg - MEDICA EXCHANGE [80075],CPT® 86790,105,78.75,86.1,0,96.6,WMH Parent
EAP,30021238,Hc Human Herpes Virus 6 Igg - HUMANA [7500],CPT® 86790,105,78.75,88.2,0,96.6,WMH Parent
EAP,30021238,Hc Human Herpes Virus 6 Igg - HEALTHLINK HMO [80009],CPT® 86790,105,78.75,84,0,96.6,WMH Parent
EAP,30021238,Hc Human Herpes Virus 6 Igg - BEECH STREET [80057],CPT® 86790,105,78.75,84,0,96.6,WMH Parent
EAP,30021238,Hc Human Herpes Virus 6 Igg - UNITED HEALTHCARE [3000],CPT® 86790,105,78.75,7.75,0,96.6,WMH Parent
EAP,30021239,Hc Complement C2 - HUMANA [7500],CPT® 86160,11,8.25,9.24,0,10.64,WMH Parent
EAP,30021239,Hc Complement C2 - COMPCARE OZARKS COMM [80014],CPT® 86160,11,8.25,8.8,0,10.64,WMH Parent
EAP,30021239,Hc Complement C2 - HEALTHLINK HMO [80009],CPT® 86160,11,8.25,8.8,0,10.64,WMH Parent
EAP,30021239,Hc Complement C2 - MEDICA EXCHANGE [80075],CPT® 86160,11,8.25,9.02,0,10.64,WMH Parent
EAP,30021239,Hc Complement C2 - AETNA [5000],CPT® 86160,11,8.25,9.62,0,10.64,WMH Parent
EAP,30021239,Hc Complement C2 - PROVIDRS CARE NETWORK [80021],CPT® 86160,11,8.25,10.12,0,10.64,WMH Parent
EAP,30021239,Hc Complement C2 - BEECH STREET [80057],CPT® 86160,11,8.25,8.8,0,10.64,WMH Parent
EAP,30021239,Hc Complement C2 - CCA US MARSHALL [90024],CPT® 86160,11,8.25,5.06,0,10.64,WMH Parent
EAP,30021239,Hc Complement C2 - HEALTH CHOICE NW MO PPO [80017],CPT® 86160,11,8.25,9.68,0,10.64,WMH Parent
EAP,30021239,Hc Complement C2 - INTEGRATED HEALTH PLAN INC [80062],CPT® 86160,11,8.25,8.8,0,10.64,WMH Parent
EAP,30021239,Hc Complement C2 - BLUE CROSS BLUE SHIELD [4000],CPT® 86160,11,8.25,10.64,0,10.64,WMH Parent
EAP,30021239,Hc Complement C2 - UNITED HEALTHCARE [3000],CPT® 86160,11,8.25,7.22,0,10.64,WMH Parent
EAP,30021239,Hc Complement C2 - CORIZON [80015],CPT® 86160,11,8.25,9.35,0,10.64,WMH Parent
EAP,30021242,Hc Cardiolipin Iga - HEALTH CHOICE NW MO PPO [80017],CPT® 86147,21,15.75,18.48,0,20.32,WMH Parent
EAP,30021242,Hc Cardiolipin Iga - HEALTHLINK HMO [80009],CPT® 86147,21,15.75,16.8,0,20.32,WMH Parent
EAP,30021242,Hc Cardiolipin Iga - UNITED HEALTHCARE [3000],CPT® 86147,21,15.75,15.3,0,20.32,WMH Parent
EAP,30021242,Hc Cardiolipin Iga - CCA US MARSHALL [90024],CPT® 86147,21,15.75,9.66,0,20.32,WMH Parent
EAP,30021242,Hc Cardiolipin Iga - COMPCARE OZARKS COMM [80014],CPT® 86147,21,15.75,16.8,0,20.32,WMH Parent
EAP,30021242,Hc Cardiolipin Iga - BLUE CROSS BLUE SHIELD [4000],CPT® 86147,21,15.75,20.32,0,20.32,WMH Parent
EAP,30021242,Hc Cardiolipin Iga - MEDICA EXCHANGE [80075],CPT® 86147,21,15.75,17.22,0,20.32,WMH Parent
EAP,30021242,Hc Cardiolipin Iga - INTEGRATED HEALTH PLAN INC [80062],CPT® 86147,21,15.75,16.8,0,20.32,WMH Parent
EAP,30021242,Hc Cardiolipin Iga - CORIZON [80015],CPT® 86147,21,15.75,17.85,0,20.32,WMH Parent
EAP,30021242,Hc Cardiolipin Iga - BEECH STREET [80057],CPT® 86147,21,15.75,16.8,0,20.32,WMH Parent
EAP,30021242,Hc Cardiolipin Iga - PROVIDRS CARE NETWORK [80021],CPT® 86147,21,15.75,19.32,0,20.32,WMH Parent
EAP,30021242,Hc Cardiolipin Iga - AETNA [5000],CPT® 86147,21,15.75,18.37,0,20.32,WMH Parent
EAP,30021242,Hc Cardiolipin Iga - HUMANA [7500],CPT® 86147,21,15.75,17.64,0,20.32,WMH Parent
EAP,30021249,Hc Helicobacter Pylori Iga - BEECH STREET [80057],CPT® 86677,24,18,19.2,0,23.22,WMH Parent
EAP,30021249,Hc Helicobacter Pylori Iga - MEDICA EXCHANGE [80075],CPT® 86677,24,18,19.68,0,23.22,WMH Parent
EAP,30021249,Hc Helicobacter Pylori Iga - PROVIDRS CARE NETWORK [80021],CPT® 86677,24,18,22.08,0,23.22,WMH Parent
EAP,30021249,Hc Helicobacter Pylori Iga - CORIZON [80015],CPT® 86677,24,18,No Price History Available,0,23.22,WMH Parent
EAP,30021249,Hc Helicobacter Pylori Iga - INTEGRATED HEALTH PLAN INC [80062],CPT® 86677,24,18,19.2,0,23.22,WMH Parent
EAP,30021249,Hc Helicobacter Pylori Iga - UNITED HEALTHCARE [3000],CPT® 86677,24,18,8.73,0,23.22,WMH Parent
EAP,30021249,Hc Helicobacter Pylori Iga - BLUE CROSS BLUE SHIELD [4000],CPT® 86677,24,18,23.22,0,23.22,WMH Parent
EAP,30021249,Hc Helicobacter Pylori Iga - CCA US MARSHALL [90024],CPT® 86677,24,18,No Price History Available,0,23.22,WMH Parent
EAP,30021249,Hc Helicobacter Pylori Iga - AETNA [5000],CPT® 86677,24,18,21,0,23.22,WMH Parent
EAP,30021249,Hc Helicobacter Pylori Iga - HEALTH CHOICE NW MO PPO [80017],CPT® 86677,24,18,21.12,0,23.22,WMH Parent
EAP,30021249,Hc Helicobacter Pylori Iga - COMPCARE OZARKS COMM [80014],CPT® 86677,24,18,19.2,0,23.22,WMH Parent
EAP,30021249,Hc Helicobacter Pylori Iga - HEALTHLINK HMO [80009],CPT® 86677,24,18,19.2,0,23.22,WMH Parent
EAP,30021249,Hc Helicobacter Pylori Iga - HUMANA [7500],CPT® 86677,24,18,20.16,0,23.22,WMH Parent
EAP,30021251,Hc Helicobacter Pylori Igm - PROVIDRS CARE NETWORK [80021],CPT® 86677,24,18,22.08,0,23.22,WMH Parent
EAP,30021251,Hc Helicobacter Pylori Igm - HEALTHLINK HMO [80009],CPT® 86677,24,18,19.2,0,23.22,WMH Parent
EAP,30021251,Hc Helicobacter Pylori Igm - HUMANA [7500],CPT® 86677,24,18,20.16,0,23.22,WMH Parent
EAP,30021251,Hc Helicobacter Pylori Igm - CORIZON [80015],CPT® 86677,24,18,No Price History Available,0,23.22,WMH Parent
EAP,30021251,Hc Helicobacter Pylori Igm - AETNA [5000],CPT® 86677,24,18,21,0,23.22,WMH Parent
EAP,30021251,Hc Helicobacter Pylori Igm - COMPCARE OZARKS COMM [80014],CPT® 86677,24,18,19.2,0,23.22,WMH Parent
EAP,30021251,Hc Helicobacter Pylori Igm - INTEGRATED HEALTH PLAN INC [80062],CPT® 86677,24,18,19.2,0,23.22,WMH Parent
EAP,30021251,Hc Helicobacter Pylori Igm - BEECH STREET [80057],CPT® 86677,24,18,19.2,0,23.22,WMH Parent
EAP,30021251,Hc Helicobacter Pylori Igm - HEALTH CHOICE NW MO PPO [80017],CPT® 86677,24,18,21.12,0,23.22,WMH Parent
EAP,30021251,Hc Helicobacter Pylori Igm - CCA US MARSHALL [90024],CPT® 86677,24,18,No Price History Available,0,23.22,WMH Parent
EAP,30021251,Hc Helicobacter Pylori Igm - BLUE CROSS BLUE SHIELD [4000],CPT® 86677,24,18,23.22,0,23.22,WMH Parent
EAP,30021251,Hc Helicobacter Pylori Igm - UNITED HEALTHCARE [3000],CPT® 86677,24,18,8.73,0,23.22,WMH Parent
EAP,30021251,Hc Helicobacter Pylori Igm - MEDICA EXCHANGE [80075],CPT® 86677,24,18,19.68,0,23.22,WMH Parent
EAP,30021257,Hc Tetanus Antitoxoid Igg - MEDICA EXCHANGE [80075],CPT® 86317,33,24.75,27.06,0,30.36,WMH Parent
EAP,30021257,Hc Tetanus Antitoxoid Igg - UNITED HEALTHCARE [3000],CPT® 86317,33,24.75,9.02,0,30.36,WMH Parent
EAP,30021257,Hc Tetanus Antitoxoid Igg - HEALTHLINK HMO [80009],CPT® 86317,33,24.75,26.4,0,30.36,WMH Parent
EAP,30021257,Hc Tetanus Antitoxoid Igg - AETNA [5000],CPT® 86317,33,24.75,28.87,0,30.36,WMH Parent
EAP,30021257,Hc Tetanus Antitoxoid Igg - BLUE CROSS BLUE SHIELD [4000],CPT® 86317,33,24.75,29.13,0,30.36,WMH Parent
EAP,30021257,Hc Tetanus Antitoxoid Igg - HUMANA [7500],CPT® 86317,33,24.75,27.72,0,30.36,WMH Parent
EAP,30021257,Hc Tetanus Antitoxoid Igg - CORIZON [80015],CPT® 86317,33,24.75,No Price History Available,0,30.36,WMH Parent
EAP,30021257,Hc Tetanus Antitoxoid Igg - INTEGRATED HEALTH PLAN INC [80062],CPT® 86317,33,24.75,26.4,0,30.36,WMH Parent
EAP,30021257,Hc Tetanus Antitoxoid Igg - HEALTH CHOICE NW MO PPO [80017],CPT® 86317,33,24.75,29.04,0,30.36,WMH Parent
EAP,30021257,Hc Tetanus Antitoxoid Igg - BEECH STREET [80057],CPT® 86317,33,24.75,26.4,0,30.36,WMH Parent
EAP,30021257,Hc Tetanus Antitoxoid Igg - PROVIDRS CARE NETWORK [80021],CPT® 86317,33,24.75,30.36,0,30.36,WMH Parent
EAP,30021257,Hc Tetanus Antitoxoid Igg - COMPCARE OZARKS COMM [80014],CPT® 86317,33,24.75,26.4,0,30.36,WMH Parent
EAP,30021257,Hc Tetanus Antitoxoid Igg - CCA US MARSHALL [90024],CPT® 86317,33,24.75,No Price History Available,0,30.36,WMH Parent
EAP,30021258,Hc Diphtheria Antitoxoid Ab - COMPCARE OZARKS COMM [80014],CPT® 86317,33,24.75,26.4,0,30.36,WMH Parent
EAP,30021258,Hc Diphtheria Antitoxoid Ab - AETNA [5000],CPT® 86317,33,24.75,28.87,0,30.36,WMH Parent
EAP,30021258,Hc Diphtheria Antitoxoid Ab - HUMANA [7500],CPT® 86317,33,24.75,27.72,0,30.36,WMH Parent
EAP,30021258,Hc Diphtheria Antitoxoid Ab - UNITED HEALTHCARE [3000],CPT® 86317,33,24.75,9.02,0,30.36,WMH Parent
EAP,30021258,Hc Diphtheria Antitoxoid Ab - PROVIDRS CARE NETWORK [80021],CPT® 86317,33,24.75,30.36,0,30.36,WMH Parent
EAP,30021258,Hc Diphtheria Antitoxoid Ab - HEALTHLINK HMO [80009],CPT® 86317,33,24.75,26.4,0,30.36,WMH Parent
EAP,30021258,Hc Diphtheria Antitoxoid Ab - HEALTH CHOICE NW MO PPO [80017],CPT® 86317,33,24.75,29.04,0,30.36,WMH Parent
EAP,30021258,Hc Diphtheria Antitoxoid Ab - INTEGRATED HEALTH PLAN INC [80062],CPT® 86317,33,24.75,26.4,0,30.36,WMH Parent
EAP,30021258,Hc Diphtheria Antitoxoid Ab - CCA US MARSHALL [90024],CPT® 86317,33,24.75,No Price History Available,0,30.36,WMH Parent
EAP,30021258,Hc Diphtheria Antitoxoid Ab - CORIZON [80015],CPT® 86317,33,24.75,No Price History Available,0,30.36,WMH Parent
EAP,30021258,Hc Diphtheria Antitoxoid Ab - MEDICA EXCHANGE [80075],CPT® 86317,33,24.75,27.06,0,30.36,WMH Parent
EAP,30021258,Hc Diphtheria Antitoxoid Ab - BLUE CROSS BLUE SHIELD [4000],CPT® 86317,33,24.75,29.13,0,30.36,WMH Parent
EAP,30021258,Hc Diphtheria Antitoxoid Ab - BEECH STREET [80057],CPT® 86317,33,24.75,26.4,0,30.36,WMH Parent
EAP,30021259,Hc Beta-2 Glycoprotein I Iga - HUMANA [7500],CPT® 86146,28,21,23.52,0,27.09,WMH Parent
EAP,30021259,Hc Beta-2 Glycoprotein I Iga - INTEGRATED HEALTH PLAN INC [80062],CPT® 86146,28,21,22.4,0,27.09,WMH Parent
EAP,30021259,Hc Beta-2 Glycoprotein I Iga - HEALTH CHOICE NW MO PPO [80017],CPT® 86146,28,21,24.64,0,27.09,WMH Parent
EAP,30021259,Hc Beta-2 Glycoprotein I Iga - CCA US MARSHALL [90024],CPT® 86146,28,21,12.88,0,27.09,WMH Parent
EAP,30021259,Hc Beta-2 Glycoprotein I Iga - CORIZON [80015],CPT® 86146,28,21,23.8,0,27.09,WMH Parent
EAP,30021259,Hc Beta-2 Glycoprotein I Iga - BEECH STREET [80057],CPT® 86146,28,21,22.4,0,27.09,WMH Parent
EAP,30021259,Hc Beta-2 Glycoprotein I Iga - AETNA [5000],CPT® 86146,28,21,24.5,0,27.09,WMH Parent
EAP,30021259,Hc Beta-2 Glycoprotein I Iga - BLUE CROSS BLUE SHIELD [4000],CPT® 86146,28,21,27.09,0,27.09,WMH Parent
EAP,30021259,Hc Beta-2 Glycoprotein I Iga - MEDICA EXCHANGE [80075],CPT® 86146,28,21,22.96,0,27.09,WMH Parent
EAP,30021259,Hc Beta-2 Glycoprotein I Iga - HEALTHLINK HMO [80009],CPT® 86146,28,21,22.4,0,27.09,WMH Parent
EAP,30021259,Hc Beta-2 Glycoprotein I Iga - UNITED HEALTHCARE [3000],CPT® 86146,28,21,15.3,0,27.09,WMH Parent
EAP,30021259,Hc Beta-2 Glycoprotein I Iga - PROVIDRS CARE NETWORK [80021],CPT® 86146,28,21,25.76,0,27.09,WMH Parent
EAP,30021259,Hc Beta-2 Glycoprotein I Iga - COMPCARE OZARKS COMM [80014],CPT® 86146,28,21,22.4,0,27.09,WMH Parent
EAP,30021261,Hc Liver-kidney Microsomal Ab - AETNA [5000],CPT® 86376,62,46.5,54.24,0,59.99,WMH Parent
EAP,30021261,Hc Liver-kidney Microsomal Ab - UNITED HEALTHCARE [3000],CPT® 86376,62,46.5,8.75,0,59.99,WMH Parent
EAP,30021261,Hc Liver-kidney Microsomal Ab - HEALTH CHOICE NW MO PPO [80017],CPT® 86376,62,46.5,54.56,0,59.99,WMH Parent
EAP,30021261,Hc Liver-kidney Microsomal Ab - PROVIDRS CARE NETWORK [80021],CPT® 86376,62,46.5,57.04,0,59.99,WMH Parent
EAP,30021261,Hc Liver-kidney Microsomal Ab - MEDICA EXCHANGE [80075],CPT® 86376,62,46.5,50.84,0,59.99,WMH Parent
EAP,30021261,Hc Liver-kidney Microsomal Ab - CORIZON [80015],CPT® 86376,62,46.5,52.7,0,59.99,WMH Parent
EAP,30021261,Hc Liver-kidney Microsomal Ab - INTEGRATED HEALTH PLAN INC [80062],CPT® 86376,62,46.5,49.6,0,59.99,WMH Parent
EAP,30021261,Hc Liver-kidney Microsomal Ab - BLUE CROSS BLUE SHIELD [4000],CPT® 86376,62,46.5,59.99,0,59.99,WMH Parent
EAP,30021261,Hc Liver-kidney Microsomal Ab - COMPCARE OZARKS COMM [80014],CPT® 86376,62,46.5,49.6,0,59.99,WMH Parent
EAP,30021261,Hc Liver-kidney Microsomal Ab - HUMANA [7500],CPT® 86376,62,46.5,52.08,0,59.99,WMH Parent
EAP,30021261,Hc Liver-kidney Microsomal Ab - BEECH STREET [80057],CPT® 86376,62,46.5,49.6,0,59.99,WMH Parent
EAP,30021261,Hc Liver-kidney Microsomal Ab - HEALTHLINK HMO [80009],CPT® 86376,62,46.5,49.6,0,59.99,WMH Parent
EAP,30021261,Hc Liver-kidney Microsomal Ab - CCA US MARSHALL [90024],CPT® 86376,62,46.5,28.52,0,59.99,WMH Parent
EAP,30021262,Hc Htlv-i/ii Antibodies Qual - COMPCARE OZARKS COMM [80014],CPT® 86790,141,105.75,112.8,0,129.72,WMH Parent
EAP,30021262,Hc Htlv-i/ii Antibodies Qual - CORIZON [80015],CPT® 86790,141,105.75,No Price History Available,0,129.72,WMH Parent
EAP,30021262,Hc Htlv-i/ii Antibodies Qual - BEECH STREET [80057],CPT® 86790,141,105.75,112.8,0,129.72,WMH Parent
EAP,30021262,Hc Htlv-i/ii Antibodies Qual - BLUE CROSS BLUE SHIELD [4000],CPT® 86790,141,105.75,61.73,0,129.72,WMH Parent
EAP,30021262,Hc Htlv-i/ii Antibodies Qual - HEALTHLINK HMO [80009],CPT® 86790,141,105.75,112.8,0,129.72,WMH Parent
EAP,30021262,Hc Htlv-i/ii Antibodies Qual - MEDICA EXCHANGE [80075],CPT® 86790,141,105.75,115.62,0,129.72,WMH Parent
EAP,30021262,Hc Htlv-i/ii Antibodies Qual - HUMANA [7500],CPT® 86790,141,105.75,118.44,0,129.72,WMH Parent
EAP,30021262,Hc Htlv-i/ii Antibodies Qual - UNITED HEALTHCARE [3000],CPT® 86790,141,105.75,7.75,0,129.72,WMH Parent
EAP,30021262,Hc Htlv-i/ii Antibodies Qual - INTEGRATED HEALTH PLAN INC [80062],CPT® 86790,141,105.75,112.8,0,129.72,WMH Parent
EAP,30021262,Hc Htlv-i/ii Antibodies Qual - AETNA [5000],CPT® 86790,141,105.75,123.36,0,129.72,WMH Parent
EAP,30021262,Hc Htlv-i/ii Antibodies Qual - HEALTH CHOICE NW MO PPO [80017],CPT® 86790,141,105.75,124.08,0,129.72,WMH Parent
EAP,30021262,Hc Htlv-i/ii Antibodies Qual - PROVIDRS CARE NETWORK [80021],CPT® 86790,141,105.75,129.72,0,129.72,WMH Parent
EAP,30021262,Hc Htlv-i/ii Antibodies Qual - CCA US MARSHALL [90024],CPT® 86790,141,105.75,No Price History Available,0,129.72,WMH Parent
EAP,30021264,Hc Blastomyces Ab Did - AETNA [5000],CPT® 86612,81,60.75,70.86,0,74.52,WMH Parent
EAP,30021264,Hc Blastomyces Ab Did - PROVIDRS CARE NETWORK [80021],CPT® 86612,81,60.75,74.52,0,74.52,WMH Parent
